#SimpleGazeTrackerDataFile
#TRACKER_VERSION,0.11.1
#DATAFORMAT,T,X,Y,P
#RECORDED_EYE,L
#SCREEN_ORIGIN,BottomLeft
#TRACKER_ORIGIN,BottomLeft
#SCREEN_WIDTH,1024
#SCREEN_HEIGHT,768
#DOTS_PER_CENTIMETER_H,24.26
#DOTS_PER_CENTIMETER_V,24.26
#VIEWING_DISTANCE,57.29577951308232
#SACCADE_VELOCITY_THRESHOLD,20.0
#SACCADE_ACCELERATION_THRESHOLD,3800.0
#SACCADE_MINIMUM_DURATION,12
#SACCADE_MINIMUM_AMPLITUDE,0.2
#FIXATION_MINIMUM_DURATION,12
#BLINK_MINIMUM_DURATION,50
#RESAMPLING,0
#FILTER_TYPE,identity
#FILTER_WN,0.2
#FILTER_SIZE,5
#FILTER_ORDER,3
#START_REC,2022,5,30,11,22,13
#MESSAGE,0,starting task
#XPARAM,-52.446345,-8.355488,267.974266
#YPARAM,6.650647,-51.438554,-556.459816
#CALPOINT,0.000000,-400.000000,2.765466,16.032484,4.944861,4.506595
#CALPOINT,500.000000,-400.000000,-49.101175,8.542938,9.936557,63.389143
#CALPOINT,500.000000,0.000000,-42.261055,10.980827,3.620802,6.914860
#CALPOINT,0.000000,0.000000,130.343401,-29.383418,3.856221,5.277781
#CALPOINT,-500.000000,-400.000000,-3.016246,6.112343,3.524136,1.627820
#CALPOINT,-500.000000,400.000000,-36.809382,26.762389,3.730482,2.522760
#CALPOINT,0.000000,400.000000,-4.081635,-11.382918,4.327457,1.545084
#CALPOINT,-500.000000,0.000000,-1.832313,-25.489357,5.855007,2.950577
#CALPOINT,500.000000,400.000000,3.992939,-2.175289,5.585840,2.753226
0.001,-30.8,-243.0,799.0
3.092,-30.8,-243.0,799.0
5.940,-31.5,-249.5,799.9
11.453,-32.2,-244.7,799.7
16.975,-32.5,-245.9,801.3
22.554,-34.3,-252.0,800.0
28.102,-25.3,-255.2,801.7
33.649,-29.8,-251.9,802.5
39.213,-27.6,-252.5,801.3
44.767,-24.1,-241.1,800.8
50.318,-21.6,-249.4,804.4
55.865,-34.4,-246.2,803.0
61.458,-32.2,-255.2,803.8
67.001,-29.5,-252.4,806.0
72.567,-28.7,-255.6,805.3
78.109,-24.1,-249.4,806.6
83.666,-21.6,-252.7,806.1
89.216,-23.0,-245.4,806.1
94.772,-23.1,-243.1,805.2
100.341,-22.5,-241.8,807.3
105.863,-19.6,-243.3,805.8
111.454,-21.6,-246.5,808.0
117.015,-32.4,-247.3,809.0
122.556,-27.7,-250.4,806.9
128.085,-31.3,-251.1,808.1
133.662,-32.5,-250.4,809.7
139.217,-27.6,-247.6,809.3
144.763,-29.2,-249.8,808.0
150.316,-33.0,-252.3,808.6
155.902,-32.9,-256.1,809.9
161.414,-32.0,-257.1,810.9
166.972,-31.4,-257.0,812.8
172.551,-29.9,-251.9,809.3
178.111,-30.2,-248.9,810.8
183.667,-25.1,-250.4,810.6
189.233,-29.8,-246.7,812.0
194.799,-15.1,-260.9,807.8
200.328,-30.3,-307.8,787.9
205.950,-55.8,-451.0,706.8
211.479,NOPUPIL,NOPUPIL,FAIL
216.953,NOPUPIL,NOPUPIL,FAIL
222.567,NOPUPIL,NOPUPIL,FAIL
228.124,NOPUPIL,NOPUPIL,FAIL
233.682,NOPUPIL,NOPUPIL,FAIL
239.243,NOPUPIL,NOPUPIL,FAIL
244.788,NOPUPIL,NOPUPIL,FAIL
250.336,NOPUPIL,NOPUPIL,FAIL
255.890,NOPUPIL,NOPUPIL,FAIL
261.397,NOPUPIL,NOPUPIL,FAIL
266.968,NOPUPIL,NOPUPIL,FAIL
272.488,NOPUPIL,NOPUPIL,FAIL
278.127,NOPUPIL,NOPUPIL,FAIL
283.682,NOPUPIL,NOPUPIL,FAIL
289.244,NOPUPIL,NOPUPIL,FAIL
294.812,NOPUPIL,NOPUPIL,FAIL
300.409,NOPUPIL,NOPUPIL,FAIL
305.897,NOPUPIL,NOPUPIL,FAIL
311.533,NOPUPIL,NOPUPIL,FAIL
317.010,NOPUPIL,NOPUPIL,FAIL
322.572,NOPUPIL,NOPUPIL,FAIL
328.152,NOPUPIL,NOPUPIL,FAIL
333.704,NOPUPIL,NOPUPIL,FAIL
339.261,NOPUPIL,NOPUPIL,FAIL
344.752,-72.4,-550.5,605.0
350.362,-21.1,-534.7,640.8
355.919,-20.7,-482.9,674.3
361.443,-11.3,-434.4,692.4
367.004,-19.4,-382.0,718.4
372.563,-15.5,-363.1,735.8
378.121,-9.3,-328.2,764.1
383.671,-13.1,-280.8,778.9
389.235,-13.8,-281.6,784.6
394.781,1.7,-247.8,795.5
400.341,1.6,-230.3,807.8
405.906,-3.1,-228.7,810.5
411.487,1.1,-225.9,813.3
416.996,2.8,-216.6,821.3
422.596,0.0,-218.3,821.0
428.151,1.8,-220.1,819.8
433.694,1.7,-205.8,820.4
439.267,10.1,-190.5,822.2
444.750,5.7,-169.5,826.5
450.344,6.3,-153.2,824.5
455.909,5.5,-146.0,822.9
461.485,5.0,-146.3,824.9
467.033,6.3,-152.7,826.4
472.570,15.9,-161.9,823.9
478.169,15.8,-162.3,825.5
483.704,14.6,-168.0,825.8
489.200,11.4,-163.7,826.1
494.860,10.4,-153.8,828.5
500.415,9.0,-154.5,825.4
505.941,19.6,-157.7,825.9
511.496,20.9,-160.5,826.4
517.090,6.8,-163.7,827.1
522.614,18.0,-157.3,826.2
528.202,8.0,-153.8,828.2
533.733,6.6,-155.7,829.6
539.306,5.6,-159.8,826.5
544.882,7.8,-150.7,828.2
550.415,6.6,-155.7,829.1
555.974,8.9,-159.3,829.4
561.471,8.7,-157.4,831.0
567.093,9.4,-160.2,829.5
572.642,9.9,-160.5,830.9
578.166,19.3,-158.8,830.3
583.734,18.4,-160.4,829.0
589.295,17.1,-156.8,829.7
594.839,15.0,-158.0,828.9
600.405,17.4,-157.9,829.2
605.955,3.9,-160.0,826.6
611.513,9.0,-161.3,828.3
617.052,10.7,-161.9,826.8
622.629,9.1,-162.3,826.8
628.194,11.3,-166.2,826.8
633.745,18.8,-163.5,824.9
639.297,18.5,-163.1,824.3
644.847,44.6,-154.5,823.5
650.397,63.4,-151.6,817.2
656.002,85.2,-161.5,812.3
661.558,100.8,-154.3,810.3
667.026,104.9,-154.7,807.3
672.632,115.1,-170.8,806.4
678.189,113.3,-160.3,804.7
683.739,109.5,-168.4,806.4
689.310,107.8,-166.6,803.1
694.863,107.3,-165.5,800.5
700.411,106.9,-166.6,798.5
705.953,110.2,-166.5,794.8
711.546,107.0,-166.4,795.5
717.083,111.6,-172.0,793.5
722.625,106.1,-171.6,794.7
728.219,106.1,-170.3,790.5
733.759,104.9,-168.1,791.8
739.336,100.5,-161.5,787.9
744.836,107.2,-162.8,790.0
750.429,106.4,-160.8,787.5
755.996,116.3,-161.1,786.7
761.526,111.1,-160.2,785.4
767.105,113.0,-157.5,787.0
772.663,118.7,-162.6,784.1
778.191,114.2,-160.4,785.4
783.782,112.5,-159.4,783.0
789.354,114.3,-170.1,783.1
794.834,113.4,-167.0,780.7
800.435,111.1,-166.7,781.4
805.991,112.4,-160.6,777.7
811.541,107.3,-174.7,779.9
817.151,108.3,-170.3,777.1
822.683,102.0,-172.7,777.8
828.236,102.6,-173.1,775.3
833.787,105.0,-171.7,777.3
839.363,105.0,-170.9,776.0
844.939,102.1,-171.5,777.1
