#SimpleGazeTrackerDataFile
#TRACKER_VERSION,0.11.1
#DATAFORMAT,T,X,Y,P
#RECORDED_EYE,L
#SCREEN_ORIGIN,BottomLeft
#TRACKER_ORIGIN,BottomLeft
#SCREEN_WIDTH,1024
#SCREEN_HEIGHT,768
#DOTS_PER_CENTIMETER_H,24.26
#DOTS_PER_CENTIMETER_V,24.26
#VIEWING_DISTANCE,57.29577951308232
#SACCADE_VELOCITY_THRESHOLD,20.0
#SACCADE_ACCELERATION_THRESHOLD,3800.0
#SACCADE_MINIMUM_DURATION,12
#SACCADE_MINIMUM_AMPLITUDE,0.2
#FIXATION_MINIMUM_DURATION,12
#BLINK_MINIMUM_DURATION,50
#RESAMPLING,0
#FILTER_TYPE,identity
#FILTER_WN,0.2
#FILTER_SIZE,5
#FILTER_ORDER,3
#START_REC,2021,11,25,10,50,4
#MESSAGE,0,starting task
#XPARAM,-17.259191,-2.023811,-210.501849
#YPARAM,1.635101,-15.680472,-791.800666
#CALPOINT,-500.000000,400.000000,-38.009734,41.716801,1.170484,2.393321
#CALPOINT,500.000000,-400.000000,0.911455,3.252648,2.388753,3.303595
#CALPOINT,0.000000,0.000000,-39.600040,-25.048101,3.443741,3.191123
#CALPOINT,500.000000,0.000000,27.763224,18.602544,37.759878,17.19357
#CALPOINT,500.000000,400.000000,-8.008844,-10.316023,2.471192,2.005489
#CALPOINT,0.000000,-400.000000,-66.725792,9.841218,9.046949,4.353039
#CALPOINT,0.000000,400.000000,32.839021,-6.649952,31.036715,17.440623
#CALPOINT,-500.000000,0.000000,39.722808,-66.009768,1.240214,1.772378
#CALPOINT,-500.000000,-400.000000,51.107902,34.610634,3.276151,1.314494
34854.076,-227.0,-364.3,3601.5
34859.647,-227.0,-363.9,3589.4
34865.263,-222.7,-363.5,3608.1
34870.739,-222.1,-367.1,3609.3
34876.332,-223.8,-368.4,3615.9
34881.874,-222.4,-365.4,3603.2
34887.395,-223.6,-366.8,3601.7
34892.946,-223.6,-367.9,3614.5
34898.52,-222.1,-371.1,3601.0
34904.103,-224.7,-368.6,3605.4
34909.663,-225.1,-369.9,3610.7
34915.17,-228.6,-368.2,3595.8
34920.723,-227.2,-366.1,3592.4
34926.329,-227.0,-369.8,3601.5
34931.829,-228.4,-370.4,3592.4
34937.397,-233.0,-367.7,3595.0
34942.944,-228.5,-370.4,3570.1
34948.494,-228.2,-368.5,3593.0
34954.101,-231.5,-368.1,3585.4
34959.651,-229.3,-368.4,3584.5
34965.159,-232.9,-369.2,3579.7
34970.751,-230.6,-371.1,3575.4
34976.252,-229.8,-371.7,3583.9
34981.87,-232.6,-369.5,3566.2
34987.443,-111.6,-401.7,3574.0
34992.934,-231.2,-370.3,3572.3
34998.489,-231.0,-370.3,3552.0
35004.049,-231.2,-368.5,3554.7
35009.642,-230.6,-371.5,3546.6
35015.197,-229.7,-372.4,3550.4
35020.744,-231.2,-372.9,3534.3
35026.294,-233.8,-370.7,3541.5
35031.904,-230.6,-372.4,3551.6
35037.466,-229.9,-371.3,3539.4
35042.965,-234.6,-370.3,3518.6
35048.519,-233.6,-372.6,3549.8
35054.057,-255.8,-379.1,3455.8
35059.666,-234.4,-372.7,3527.1
35065.221,-233.4,-373.6,3520.4
35070.816,-232.2,-370.5,3516.7
35076.296,-234.1,-371.7,3520.1
35081.877,-233.1,-370.4,3520.0
