#SimpleGazeTrackerDataFile
#TRACKER_VERSION,0.11.1
#DATAFORMAT,T,X,Y,P
#RECORDED_EYE,L
#SCREEN_ORIGIN,BottomLeft
#TRACKER_ORIGIN,BottomLeft
#SCREEN_WIDTH,1024
#SCREEN_HEIGHT,768
#DOTS_PER_CENTIMETER_H,24.26
#DOTS_PER_CENTIMETER_V,24.26
#VIEWING_DISTANCE,57.29577951308232
#SACCADE_VELOCITY_THRESHOLD,20.0
#SACCADE_ACCELERATION_THRESHOLD,3800.0
#SACCADE_MINIMUM_DURATION,12
#SACCADE_MINIMUM_AMPLITUDE,0.2
#FIXATION_MINIMUM_DURATION,12
#BLINK_MINIMUM_DURATION,50
#RESAMPLING,0
#FILTER_TYPE,identity
#FILTER_WN,0.2
#FILTER_SIZE,5
#FILTER_ORDER,3
#START_REC,2022,6,23,13,54,30
#MESSAGE,0,starting task
#XPARAM,-70.784675,-5.627290,125.660997
#YPARAM,1.759274,-73.405552,-554.091564
#CALPOINT,500.000000,0.000000,-82.867998,-22.220138,26.466564,12.832593
#CALPOINT,0.000000,0.000000,11.859416,19.338866,11.012922,2.679938
#CALPOINT,500.000000,400.000000,46.587489,8.407155,14.633051,26.763852
#CALPOINT,500.000000,-400.000000,4.377597,-31.876753,15.659274,6.192180
#CALPOINT,0.000000,-400.000000,-21.909483,102.585888,9.304067,16.922861
#CALPOINT,-500.000000,-400.000000,54.847916,-23.208868,105.093093,90.685573
#CALPOINT,-500.000000,400.000000,-7.280971,-7.822498,7.849321,7.920629
#CALPOINT,0.000000,400.000000,20.109493,-12.865298,12.419584,9.070410
#CALPOINT,-500.000000,0.000000,-25.723460,-32.338355,20.985367,6.408404
0.001,-214.6,-287.2,659.8
14.001,-194.9,-285.9,660.6
27.078,-171.3,-286.3,661.8
39.366,-146.1,-290.8,661.2
51.692,-162.8,-289.1,660.5
64.126,-153.1,-295.0,662.0
76.321,-116.7,-305.8,664.3
89.442,-129.0,-307.0,662.7
102.044,-139.6,-299.1,659.5
114.612,-121.8,-336.9,663.8
126.851,-171.5,-332.0,663.9
139.191,NOPURKINJE,NOPURKINJE,FAIL
150.995,-176.4,-320.5,664.4
163.122,-185.0,-332.4,663.4
174.583,-187.6,-318.5,662.1
186.264,-200.4,-298.5,662.9
197.943,-191.8,-276.9,663.8
209.984,-93.5,-335.0,662.6
221.931,-161.3,-283.9,661.8
233.145,-148.6,-283.2,661.2
244.935,-123.6,-306.6,659.8
256.643,-128.1,-302.6,661.7
268.310,-102.4,-303.3,662.2
279.962,-82.0,-300.5,661.1
291.471,-90.9,-305.3,660.9
302.301,-91.8,-290.2,662.8
313.857,-108.0,-330.9,661.1
325.698,-111.6,-351.2,660.6
337.113,-82.0,-143.5,645.8
348.267,-67.5,-146.7,643.2
360.016,-160.7,-181.3,641.0
371.748,-67.4,-140.5,645.7
382.892,NOPURKINJE,NOPURKINJE,FAIL
393.735,-47.7,-157.0,645.4
404.594,-56.0,-139.5,645.5
415.719,-34.3,-183.4,644.8
426.482,-66.4,-146.9,643.7
437.342,NOPURKINJE,NOPURKINJE,FAIL
448.265,-56.5,-179.6,656.4
458.819,NOPURKINJE,NOPURKINJE,FAIL
469.189,-107.2,-170.6,644.8
479.796,-96.9,-146.8,645.1
490.705,-113.6,-175.7,646.3
501.315,-109.9,-142.1,643.7
511.633,-113.3,-139.2,643.7
522.036,NOPURKINJE,NOPURKINJE,FAIL
532.307,-79.5,-113.7,643.4
542.893,-89.8,-105.0,641.7
553.665,NOPURKINJE,NOPURKINJE,FAIL
564.101,NOPURKINJE,NOPURKINJE,FAIL
574.496,-97.8,-104.3,641.2
585.020,-98.3,-103.6,642.0
595.155,-67.0,-99.1,642.7
605.567,-60.3,-87.8,641.5
620.187,-45.9,-110.3,638.7
630.700,-19.1,-84.8,641.7
640.777,23.2,-118.9,640.1
650.734,-14.9,-80.8,638.5
660.695,-64.0,-111.8,642.4
670.778,-18.3,-99.8,637.8
681.617,-44.0,-127.2,642.1
692.246,-63.8,-89.1,641.6
702.501,-71.5,-104.1,642.7
719.700,-58.1,-83.9,638.0
733.187,-111.2,-91.1,643.3
743.963,-81.0,-66.1,642.3
761.510,-79.6,-63.2,640.0
773.041,-79.9,-90.2,638.6
783.648,-82.4,-74.3,641.4
794.378,-105.7,-107.4,638.8
804.687,-108.0,-125.7,640.4
815.142,-92.6,-114.9,639.6
825.814,-76.3,-93.3,638.7
836.130,-52.8,-99.5,637.8
846.750,-52.9,-89.0,639.4
857.059,NOPURKINJE,NOPURKINJE,FAIL
867.207,-34.3,-99.7,639.6
877.856,-90.6,-132.4,640.4
888.373,-75.5,-116.7,639.3
898.541,-95.8,-117.3,638.4
909.249,-47.4,-106.3,637.4
919.817,-49.8,-124.7,639.5
930.273,-64.1,-99.4,639.7
941.091,-59.7,-118.0,636.6
951.371,-62.5,-130.3,638.9
961.889,-75.2,-141.4,638.2
972.285,-107.3,-139.2,635.7
982.413,-85.8,-119.0,636.9
992.451,-83.1,-118.8,639.0
1002.970,-66.0,-145.0,640.5
1013.324,-80.6,-139.9,638.6
1023.415,-82.1,-166.0,639.1
1033.307,-82.5,-156.6,642.4
1043.056,-95.3,-147.1,640.1
1052.894,-62.4,-190.1,625.0
1062.717,-96.6,-456.1,550.7
1071.831,NOPUPIL,NOPUPIL,FAIL
1079.973,NOPUPIL,NOPUPIL,FAIL
1088.257,NOPUPIL,NOPUPIL,FAIL
1102.002,NOPUPIL,NOPUPIL,FAIL
1115.112,NOPUPIL,NOPUPIL,FAIL
1123.897,NOPUPIL,NOPUPIL,FAIL
1131.782,NOPUPIL,NOPUPIL,FAIL
1140.130,NOPUPIL,NOPUPIL,FAIL
1148.017,NOPUPIL,NOPUPIL,FAIL
1156.177,NOPUPIL,NOPUPIL,FAIL
1164.050,NOPUPIL,NOPUPIL,FAIL
1177.448,NOPUPIL,NOPUPIL,FAIL
1188.200,NOPUPIL,NOPUPIL,FAIL
1196.639,NOPUPIL,NOPUPIL,FAIL
1205.154,NOPUPIL,NOPUPIL,FAIL
1213.940,NOPUPIL,NOPUPIL,FAIL
1222.161,-165.6,-524.1,503.7
1231.126,-155.3,-314.1,570.3
1240.241,-79.3,-205.7,618.4
1249.508,-60.0,-93.9,648.3
1259.136,-47.6,-96.0,649.3
1268.757,-62.2,-86.8,643.7
1278.133,-88.4,-92.7,648.0
1287.450,-99.7,-119.2,641.4
1297.040,-72.2,-119.6,642.3
1306.691,-77.6,-130.5,644.5
1316.185,-90.2,-133.0,641.4
1326.201,-76.0,-138.4,642.5
1335.879,NOPURKINJE,NOPURKINJE,FAIL
1345.077,-98.9,-106.2,641.4
1354.632,-103.4,-114.9,643.3
1364.122,-97.2,-114.4,642.5
1374.085,-90.4,-123.6,645.5
1384.092,-100.6,-136.8,644.7
1393.522,-187.9,-165.9,643.5
1403.056,-101.4,-130.0,642.1
1412.378,-92.5,-131.6,645.0
1421.952,-79.5,-131.5,642.8
1431.685,-62.8,-147.3,658.3
1441.655,-66.2,-144.4,658.6
1451.304,NOPURKINJE,NOPURKINJE,FAIL
1460.787,NOPURKINJE,NOPURKINJE,FAIL
1470.350,-83.3,-121.3,644.6
1480.522,-60.0,-156.7,657.5
1490.258,-69.4,-158.5,655.7
1499.756,-69.5,-165.3,657.2
1509.440,-71.9,-161.2,656.1
1519.428,-71.8,-168.4,655.4
1529.379,-81.7,-153.0,656.1
1539.631,-97.3,-157.0,657.6
1550.162,-84.9,-159.8,658.3
1560.726,-77.3,-170.0,658.7
1571.057,-78.5,-173.8,657.6
1581.456,-107.5,-169.1,657.6
1591.892,-85.4,-173.1,659.6
1602.069,-97.7,-176.3,656.7
1612.532,-112.9,-171.5,657.2
1629.552,-46.3,-118.1,657.5
1639.426,-85.5,-140.2,664.8
1649.117,-215.7,-366.6,680.9
1659.095,-337.2,-434.2,675.1
1668.722,-295.6,-651.3,668.2
1678.867,-471.7,-936.0,649.6
1689.143,-757.8,-1229.2,647.5
1698.833,NOPURKINJE,NOPURKINJE,FAIL
1708.993,NOPURKINJE,NOPURKINJE,FAIL
1718.743,NOPURKINJE,NOPURKINJE,FAIL
1728.495,NOPURKINJE,NOPURKINJE,FAIL
1738.498,NOPURKINJE,NOPURKINJE,FAIL
1748.632,NOPURKINJE,NOPURKINJE,FAIL
1759.080,NOPURKINJE,NOPURKINJE,FAIL
1769.383,NOPURKINJE,NOPURKINJE,FAIL
1786.045,NOPURKINJE,NOPURKINJE,FAIL
1796.201,NOPURKINJE,NOPURKINJE,FAIL
1806.527,NOPUPIL,NOPUPIL,FAIL
1815.928,NOPURKINJE,NOPURKINJE,FAIL
1826.217,NOPURKINJE,NOPURKINJE,FAIL
1836.859,NOPURKINJE,NOPURKINJE,FAIL
1847.832,NOPURKINJE,NOPURKINJE,FAIL
1858.403,NOPURKINJE,NOPURKINJE,FAIL
1869.189,NOPURKINJE,NOPURKINJE,FAIL
1879.936,NOPURKINJE,NOPURKINJE,FAIL
1889.956,NOPURKINJE,NOPURKINJE,FAIL
1900.879,NOPUPIL,NOPUPIL,FAIL
1911.128,NOPURKINJE,NOPURKINJE,FAIL
1922.088,NOPUPIL,NOPUPIL,FAIL
1932.119,NOPUPIL,NOPUPIL,FAIL
1942.255,NOPURKINJE,NOPURKINJE,FAIL
1952.654,NOPUPIL,NOPUPIL,FAIL
1961.748,NOPUPIL,NOPUPIL,FAIL
1970.702,NOPUPIL,NOPUPIL,FAIL
1980.313,NOPUPIL,NOPUPIL,FAIL
1988.956,NOPUPIL,NOPUPIL,FAIL
1998.634,NOPUPIL,NOPUPIL,FAIL
2008.712,NOPUPIL,NOPUPIL,FAIL
2017.921,NOPUPIL,NOPUPIL,FAIL
2027.290,NOPUPIL,NOPUPIL,FAIL
2036.883,NOPUPIL,NOPUPIL,FAIL
2046.619,NOPUPIL,NOPUPIL,FAIL
2056.212,NOPUPIL,NOPUPIL,FAIL
2065.457,NOPURKINJE,NOPURKINJE,FAIL
2075.752,NOPUPIL,NOPUPIL,FAIL
2085.062,NOPUPIL,NOPUPIL,FAIL
2094.446,NOPUPIL,NOPUPIL,FAIL
2103.790,NOPUPIL,NOPUPIL,FAIL
2113.279,NOPUPIL,NOPUPIL,FAIL
2122.897,NOPUPIL,NOPUPIL,FAIL
2132.071,NOPUPIL,NOPUPIL,FAIL
2141.969,NOPUPIL,NOPUPIL,FAIL
2151.783,NOPUPIL,NOPUPIL,FAIL
2160.872,NOPUPIL,NOPUPIL,FAIL
2170.195,NOPURKINJE,NOPURKINJE,FAIL
2180.146,NOPUPIL,NOPUPIL,FAIL
2189.234,NOPURKINJE,NOPURKINJE,FAIL
2199.073,NOPUPIL,NOPUPIL,FAIL
2209.246,NOPUPIL,NOPUPIL,FAIL
2218.662,NOPUPIL,NOPUPIL,FAIL
2233.795,NOPUPIL,NOPUPIL,FAIL
2245.772,NOPUPIL,NOPUPIL,FAIL
2254.793,NOPUPIL,NOPUPIL,FAIL
2263.993,NOPUPIL,NOPUPIL,FAIL
2272.816,NOPUPIL,NOPUPIL,FAIL
2281.522,NOPUPIL,NOPUPIL,FAIL
2290.573,NOPUPIL,NOPUPIL,FAIL
2299.396,NOPUPIL,NOPUPIL,FAIL
2308.941,NOPUPIL,NOPUPIL,FAIL
2318.316,NOPUPIL,NOPUPIL,FAIL
2327.996,NOPUPIL,NOPUPIL,FAIL
2338.152,NOPUPIL,NOPUPIL,FAIL
2348.119,NOPUPIL,NOPUPIL,FAIL
2357.486,NOPUPIL,NOPUPIL,FAIL
2366.872,NOPUPIL,NOPUPIL,FAIL
2376.613,NOPUPIL,NOPUPIL,FAIL
2387.036,NOPUPIL,NOPUPIL,FAIL
2397.029,NOPURKINJE,NOPURKINJE,FAIL
2407.742,NOPURKINJE,NOPURKINJE,FAIL
2418.236,NOPURKINJE,NOPURKINJE,FAIL
2428.369,NOPURKINJE,NOPURKINJE,FAIL
2438.530,NOPURKINJE,NOPURKINJE,FAIL
2448.907,NOPURKINJE,NOPURKINJE,FAIL
2459.628,NOPURKINJE,NOPURKINJE,FAIL
2470.545,NOPURKINJE,NOPURKINJE,FAIL
2481.012,NOPUPIL,NOPUPIL,FAIL
2490.925,NOPURKINJE,NOPURKINJE,FAIL
2501.379,NOPUPIL,NOPUPIL,FAIL
2511.277,NOPUPIL,NOPUPIL,FAIL
2521.169,NOPUPIL,NOPUPIL,FAIL
2531.405,NOPUPIL,NOPUPIL,FAIL
2540.760,NOPURKINJE,NOPURKINJE,FAIL
2550.936,NOPUPIL,NOPUPIL,FAIL
2560.868,NOPUPIL,NOPUPIL,FAIL
2570.428,NOPURKINJE,NOPURKINJE,FAIL
2580.705,NOPURKINJE,NOPURKINJE,FAIL
2590.834,NOPURKINJE,NOPURKINJE,FAIL
2601.248,NOPUPIL,NOPUPIL,FAIL
2610.869,NOPURKINJE,NOPURKINJE,FAIL
2621.624,NOPURKINJE,NOPURKINJE,FAIL
2631.872,NOPURKINJE,NOPURKINJE,FAIL
2642.667,NOPURKINJE,NOPURKINJE,FAIL
2653.725,NOPURKINJE,NOPURKINJE,FAIL
2666.695,NOPURKINJE,NOPURKINJE,FAIL
2677.376,NOPURKINJE,NOPURKINJE,FAIL
2688.270,NOPURKINJE,NOPURKINJE,FAIL
2698.724,NOPURKINJE,NOPURKINJE,FAIL
2709.248,NOPUPIL,NOPUPIL,FAIL
2719.048,NOPURKINJE,NOPURKINJE,FAIL
2729.712,NOPURKINJE,NOPURKINJE,FAIL
2740.031,NOPURKINJE,NOPURKINJE,FAIL
2755.111,NOPURKINJE,NOPURKINJE,FAIL
2765.622,NOPURKINJE,NOPURKINJE,FAIL
2776.706,NOPURKINJE,NOPURKINJE,FAIL
2787.403,NOPURKINJE,NOPURKINJE,FAIL
2798.155,NOPUPIL,NOPUPIL,FAIL
2808.359,NOPURKINJE,NOPURKINJE,FAIL
2819.367,NOPURKINJE,NOPURKINJE,FAIL
2829.771,NOPURKINJE,NOPURKINJE,FAIL
2840.129,NOPURKINJE,NOPURKINJE,FAIL
2850.481,NOPUPIL,NOPUPIL,FAIL
2860.114,NOPURKINJE,NOPURKINJE,FAIL
2870.457,NOPURKINJE,NOPURKINJE,FAIL
2880.496,NOPUPIL,NOPUPIL,FAIL
2890.776,NOPURKINJE,NOPURKINJE,FAIL
2901.310,NOPURKINJE,NOPURKINJE,FAIL
2912.009,NOPURKINJE,NOPURKINJE,FAIL
2922.073,NOPURKINJE,NOPURKINJE,FAIL
2931.972,NOPUPIL,NOPUPIL,FAIL
2941.605,NOPUPIL,NOPUPIL,FAIL
2950.441,NOPUPIL,NOPUPIL,FAIL
2960.246,NOPUPIL,NOPUPIL,FAIL
2970.158,NOPUPIL,NOPUPIL,FAIL
2979.916,NOPUPIL,NOPUPIL,FAIL
2989.154,NOPUPIL,NOPUPIL,FAIL
2998.307,NOPUPIL,NOPUPIL,FAIL
3007.733,NOPUPIL,NOPUPIL,FAIL
3016.810,NOPUPIL,NOPUPIL,FAIL
3025.581,NOPUPIL,NOPUPIL,FAIL
3034.823,NOPUPIL,NOPUPIL,FAIL
3044.196,NOPUPIL,NOPUPIL,FAIL
3053.395,NOPUPIL,NOPUPIL,FAIL
3062.501,NOPUPIL,NOPUPIL,FAIL
3071.402,-401.5,-254.7,578.5
3081.635,-309.8,-172.2,593.1
3091.615,-297.2,-21.6,644.9
3101.266,-265.6,6.5,648.5
3111.551,-264.5,25.4,657.5
3122.091,-277.1,-9.6,649.1
3132.487,-284.5,-86.1,614.7
3143.104,-286.1,-92.8,613.7
3153.571,-280.3,-95.5,612.1
3164.167,-282.1,-97.7,611.3
3174.412,-284.0,-96.2,609.8
3184.388,-284.4,-94.4,608.0
3195.002,-290.9,-102.1,603.2
3205.469,-308.4,-102.4,603.4
3216.292,-290.2,-81.2,603.2
3226.473,-283.6,-71.5,600.7
3237.234,-288.1,-85.8,601.5
3247.232,-271.9,-85.3,599.1
3257.714,-270.2,-67.8,598.6
3267.966,-284.5,-66.3,598.4
3278.852,-271.4,-74.8,597.9
3289.240,-286.4,-85.4,592.5
3299.089,-295.8,-84.4,590.0
3309.913,-282.5,-75.3,588.8
3321.176,-303.7,-91.3,587.7
3331.792,-310.3,-99.7,587.8
3341.758,-407.5,-367.4,588.8
3351.788,-374.8,-573.1,582.8
3362.189,-485.9,-522.7,580.5
3372.529,-516.1,-543.7,574.5
3382.803,-509.7,-533.3,569.5
3392.941,-501.6,-505.7,568.5
3403.494,-486.1,-538.9,563.8
3413.400,-506.4,-554.1,562.2
3423.669,-515.5,-530.7,557.8
