#SimpleGazeTrackerDataFile
#TRACKER_VERSION,0.11.1
#DATAFORMAT,T,X,Y,P
#RECORDED_EYE,L
#SCREEN_ORIGIN,BottomLeft
#TRACKER_ORIGIN,BottomLeft
#SCREEN_WIDTH,1024
#SCREEN_HEIGHT,768
#DOTS_PER_CENTIMETER_H,24.26
#DOTS_PER_CENTIMETER_V,24.26
#VIEWING_DISTANCE,57.29577951308232
#SACCADE_VELOCITY_THRESHOLD,20.0
#SACCADE_ACCELERATION_THRESHOLD,3800.0
#SACCADE_MINIMUM_DURATION,12
#SACCADE_MINIMUM_AMPLITUDE,0.2
#FIXATION_MINIMUM_DURATION,12
#BLINK_MINIMUM_DURATION,50
#RESAMPLING,0
#FILTER_TYPE,identity
#FILTER_WN,0.2
#FILTER_SIZE,5
#FILTER_ORDER,3
#START_REC,2022,6,23,14,48,16
#MESSAGE,0,starting task
#XPARAM,-60.830572,-5.788710,151.025830
#YPARAM,5.827788,-62.059700,-570.976282
#CALPOINT,500.000000,0.000000,-59.640006,-3.480008,4.641471,3.437012
#CALPOINT,-500.000000,-400.000000,-11.410075,-30.492849,23.329827,47.583564
#CALPOINT,0.000000,-400.000000,50.344032,22.880881,3.410869,3.169499
#CALPOINT,-500.000000,0.000000,-0.078742,29.649455,13.100505,3.40586
#CALPOINT,-500.000000,400.000000,4.104876,-6.507953,4.359719,7.70607
#CALPOINT,0.000000,0.000000,3.643312,10.457564,3.312271,3.103224
#CALPOINT,500.000000,-400.000000,-9.834681,-3.338315,4.943467,4.541845
#CALPOINT,0.000000,400.000000,-20.246800,-16.937260,4.347272,16.311205
#CALPOINT,500.000000,400.000000,43.118085,-2.231515,6.807259,20.927706
240927.42,-189.8,43.0,347.4
240932.978,-192.5,60.5,347.7
240938.547,-195.7,65.6,346.3
240944.088,-192.0,55.6,347.6
240949.653,-186.0,48.2,347.0
240955.209,-190.4,62.7,346.0
240960.764,-195.9,65.0,346.6
240966.324,-192.9,60.1,346.2
240971.875,-194.8,50.7,346.7
240977.438,-178.0,56.8,343.7
240982.985,-186.8,59.7,346.8
240988.538,-191.9,69.6,346.0
240994.106,-192.3,52.9,345.2
240999.657,-176.7,57.0,345.2
241005.146,-187.4,56.4,345.8
241010.721,-196.7,56.2,345.2
241016.319,-195.7,47.6,343.9
241021.795,-182.5,52.1,344.7
241027.438,-184.1,53.9,346.6
241032.997,-192.0,45.2,345.2
241038.466,-182.7,46.8,343.5
241044.103,-186.0,53.2,345.6
241049.613,-193.4,56.2,345.2
241055.161,-190.3,54.7,343.3
241060.776,-177.3,53.1,342.8
241066.331,-184.0,61.2,344.7
241071.888,-189.6,61.8,345.2
241077.455,-202.4,62.1,344.4
241083.009,-186.2,56.7,345.1
241088.571,-182.2,56.2,346.3
241094.083,-193.0,50.9,344.8
241099.635,-195.5,48.1,343.8
241105.15,-178.5,62.5,343.5
241110.766,-190.6,69.7,345.9
241116.322,-190.9,53.2,345.3
241121.9,-199.1,50.2,345.2
241127.429,-177.9,55.4,345.9
241133.0,-187.7,60.2,345.4
241138.556,-195.8,66.1,346.1
241144.099,-194.3,54.8,347.7
241149.584,-168.9,52.6,344.9
241155.21,-180.5,59.6,346.7
241160.768,-190.2,55.3,349.0
241166.33,-183.6,61.4,346.3
241171.888,-142.4,64.5,347.9
241177.438,-81.8,71.8,348.0
241183.0,-28.6,73.7,346.4
241188.545,20.3,69.1,344.8
241194.11,62.5,68.1,343.9
241199.664,67.7,68.7,343.8
241205.246,62.4,74.1,346.0
241210.801,70.6,72.9,347.4
241216.365,80.1,61.8,345.2
241221.841,87.7,79.1,345.5
241227.501,84.6,79.6,349.1
241233.043,85.1,71.5,347.6
241238.559,80.7,74.6,346.2
241244.149,80.6,73.7,346.9
241249.66,73.7,70.8,348.3
241255.202,77.8,72.3,349.8
241260.735,83.7,75.1,351.0
241266.34,84.1,74.7,351.4
241271.849,79.1,69.0,351.6
241277.407,81.5,70.0,351.6
241283.02,81.3,68.0,351.3
241288.489,87.3,66.3,354.1
241294.068,85.5,66.2,353.3
241299.683,91.6,68.6,352.0
241305.231,88.4,58.2,353.6
241310.766,89.2,64.6,353.3
241316.352,87.7,65.4,354.5
241321.906,93.0,73.3,352.8
241327.473,85.4,59.8,353.3
241333.026,82.9,57.4,353.4
241338.578,69.5,67.0,355.5
241344.16,66.0,46.4,353.4
241349.651,67.8,21.8,343.0
241355.245,94.3,-87.1,316.6
241360.825,96.2,-220.9,274.1
241449.716,427.2,-58.6,263.0
241455.268,418.4,-15.4,296.1
241460.828,397.9,42.4,317.3
241466.38,390.4,100.7,327.3
241471.95,423.4,158.1,318.5
241477.499,405.1,133.3,331.2
241483.058,411.2,172.6,322.1
241488.615,419.1,166.9,320.1
241494.171,421.6,183.8,319.2
241499.724,431.8,183.8,321.4
241505.275,424.2,175.2,322.4
241510.833,417.5,176.2,321.6
241516.385,423.1,177.8,319.1
241521.942,417.5,184.1,317.5
241527.501,420.3,186.8,319.7
241533.062,416.8,189.3,318.4
241538.619,430.2,196.1,318.6
241544.183,403.9,142.4,325.9
241549.71,406.0,192.4,318.0
241555.314,401.7,191.8,317.3
241560.849,414.1,190.7,316.9
241566.366,405.7,135.0,326.3
241571.952,430.0,187.6,314.8
241577.517,430.7,185.2,314.9
241583.068,410.9,135.1,323.7
241588.637,417.5,178.6,313.7
241594.187,412.5,172.3,313.5
241599.737,403.9,129.8,321.6
241605.294,400.8,130.4,321.5
241610.853,411.1,173.6,310.8
241616.372,402.8,131.1,320.1
241621.965,407.4,130.0,319.8
241627.52,408.0,121.4,319.6
241633.087,413.9,126.5,320.2
241638.624,427.5,168.5,309.2
241644.188,416.6,141.1,318.3
241649.753,420.5,190.4,310.7
241655.277,414.6,186.4,309.1
241660.836,405.8,136.4,317.5
241666.401,421.8,174.1,308.4
241671.945,409.7,131.6,318.5
241677.496,421.7,177.8,309.3
241683.064,415.3,182.6,306.8
241688.614,412.7,177.9,308.2
241694.154,419.9,180.0,306.0
241699.757,420.0,169.0,307.1
241705.286,414.7,187.1,304.0
