#SimpleGazeTrackerDataFile
#TRACKER_VERSION,0.11.1
#DATAFORMAT,T,X,Y,P
#RECORDED_EYE,L
#SCREEN_ORIGIN,BottomLeft
#TRACKER_ORIGIN,BottomLeft
#SCREEN_WIDTH,1024
#SCREEN_HEIGHT,768
#DOTS_PER_CENTIMETER_H,24.26
#DOTS_PER_CENTIMETER_V,24.26
#VIEWING_DISTANCE,57.29577951308232
#SACCADE_VELOCITY_THRESHOLD,20.0
#SACCADE_ACCELERATION_THRESHOLD,3800.0
#SACCADE_MINIMUM_DURATION,12
#SACCADE_MINIMUM_AMPLITUDE,0.2
#FIXATION_MINIMUM_DURATION,12
#BLINK_MINIMUM_DURATION,50
#RESAMPLING,0
#FILTER_TYPE,identity
#FILTER_WN,0.2
#FILTER_SIZE,5
#FILTER_ORDER,3
#START_REC,2022,5,12,10,54,7
#MESSAGE,0,starting task
#XPARAM,-61.310020,-9.509328,285.508905
#YPARAM,5.519401,-59.068342,-707.468285
#CALPOINT,0.000000,400.000000,-0.162983,2.065448,2.499912,3.389745
#CALPOINT,500.000000,0.000000,-13.005295,-8.194304,8.879642,11.621762
#CALPOINT,500.000000,-400.000000,-4.870813,-0.419675,4.907818,7.449151
#CALPOINT,-500.000000,-400.000000,-21.055309,4.226416,8.71562,5.988923
#CALPOINT,0.000000,-400.000000,17.942023,2.754788,8.356796,7.194825
#CALPOINT,-500.000000,400.000000,-4.367617,-3.678254,3.908946,6.9686
#CALPOINT,0.000000,0.000000,20.510188,-0.867053,6.316725,6.271985
#CALPOINT,500.000000,400.000000,-3.364070,6.673159,8.56685,3.80606
#CALPOINT,-500.000000,0.000000,8.373875,-2.560525,15.254351,6.7822
115778.963,441.3,48.6,795.3
115792.11,460.3,46.4,794.4
115805.542,443.9,45.1,794.4
115819.13,450.0,71.9,796.2
115831.606,447.3,70.7,794.0
115845.133,458.5,86.3,794.0
115858.987,456.4,99.8,794.9
115872.162,464.6,114.6,792.2
115885.985,476.8,96.5,794.6
115899.895,455.9,114.5,792.0
115914.029,459.6,72.0,793.0
115927.639,442.0,60.9,791.9
115941.01,454.2,58.5,789.6
115954.511,433.9,38.6,788.4
115968.42,468.5,46.6,791.2
115981.714,462.7,45.8,788.2
115994.75,511.1,28.8,784.3
116008.299,424.6,33.4,796.0
116021.261,325.4,34.9,795.4
116035.129,349.1,26.1,791.0
116048.772,332.0,19.5,789.9
116062.511,333.5,43.2,787.5
116076.359,360.2,45.8,786.5
116089.271,334.3,41.1,785.7
116103.264,347.9,57.4,784.7
116117.072,356.0,48.3,783.0
116130.169,361.6,50.3,782.9
116144.112,339.3,54.8,782.5
116157.869,371.4,37.3,780.2
116172.374,359.9,34.5,784.1
116186.618,363.3,42.6,781.4
116200.463,405.2,32.2,780.1
116215.022,389.4,27.9,778.5
116229.799,312.0,44.5,786.4
116243.904,339.4,32.2,781.0
116257.66,329.6,45.2,781.6
116272.137,338.3,60.6,781.7
116286.143,336.7,52.1,781.0
116300.014,344.0,75.4,778.0
116314.889,331.3,70.1,779.9
116328.278,344.8,81.0,779.6
116343.019,359.5,91.4,778.3
116356.995,389.7,66.2,777.2
116370.925,347.0,65.5,781.3
116384.499,265.8,76.1,782.3
116398.082,257.3,68.7,781.5
116410.96,280.0,46.3,779.3
116424.508,270.2,61.2,779.7
116438.301,268.8,42.0,778.9
116451.665,271.9,47.0,778.2
116465.407,253.7,48.0,776.9
116479.036,245.1,63.3,774.9
116493.019,254.4,48.5,776.9
116506.891,244.8,58.2,775.6
116520.256,244.2,49.5,775.2
116534.107,230.3,62.0,776.3
116547.153,227.7,54.2,775.4
116560.805,240.4,49.7,776.9
116574.45,263.4,69.0,777.8
116587.064,254.0,72.0,777.2
116600.292,249.9,58.7,776.8
116614.093,245.1,64.6,776.0
116627.003,259.3,76.2,777.1
116639.235,249.5,89.0,776.5
116651.513,259.7,85.0,782.3
116664.015,242.0,91.1,781.8
116676.93,238.5,87.5,785.7
116688.915,237.9,83.3,785.2
116701.502,238.9,71.0,788.6
116714.076,229.5,60.2,791.2
116726.385,215.0,51.3,790.9
116738.992,212.7,34.3,796.0
116751.263,212.7,35.2,799.7
116764.479,212.3,25.7,801.8
116777.211,197.2,39.5,803.6
116790.078,224.1,36.1,804.4
116802.918,194.5,34.0,810.5
116816.298,213.0,19.2,809.9
116829.411,226.7,20.7,813.3
116841.463,232.0,3.9,817.2
116854.259,238.8,-13.6,816.9
116867.35,262.4,-33.4,820.6
116880.969,256.2,-31.1,824.8
116894.135,264.6,-34.1,826.6
116906.73,262.9,-29.7,827.7
116918.9,261.2,-11.4,827.1
116930.946,266.1,18.3,829.8
116943.926,247.4,41.4,832.2
116956.412,250.4,66.2,838.1
116969.285,251.0,91.3,834.3
116981.819,259.9,109.5,836.3
116994.738,256.2,114.0,840.5
117007.547,280.9,129.5,840.9
117020.107,293.3,129.0,841.1
117032.526,202.2,138.7,850.8
117045.204,155.4,140.7,852.2
117057.8,146.7,139.8,852.8
117069.692,165.6,141.4,851.0
117082.179,151.6,150.5,856.1
117094.707,141.8,185.8,856.0
117107.771,144.5,138.0,852.5
117121.033,148.4,119.3,853.7
117133.934,151.9,119.7,853.1
117147.469,168.6,97.9,856.8
117160.189,166.2,78.3,856.3
117172.665,160.3,49.9,854.6
117185.735,171.9,24.4,857.9
117198.621,146.2,6.3,856.5
117211.599,158.5,9.8,857.0
117225.135,130.2,41.6,856.3
117237.714,99.9,45.8,858.2
117251.306,190.8,53.7,852.6
117263.884,193.2,70.9,855.6
117276.978,176.5,75.2,858.4
117289.889,193.1,74.9,855.4
117302.265,184.2,79.3,856.8
117314.669,183.6,66.5,859.6
117328.003,190.5,74.1,858.5
117341.285,191.4,61.3,857.9
117354.11,189.4,61.0,862.1
117366.759,174.7,75.9,861.9
117379.777,195.1,78.0,864.6
117392.738,191.2,77.0,868.5
117405.903,186.0,90.4,866.9
117418.817,205.0,98.2,874.2
117431.666,185.3,89.6,875.1
117444.92,152.8,93.3,874.7
117458.616,185.5,63.1,883.7
