#SimpleGazeTrackerDataFile
#TRACKER_VERSION,0.11.1
#DATAFORMAT,T,X,Y,P
#RECORDED_EYE,L
#SCREEN_ORIGIN,BottomLeft
#TRACKER_ORIGIN,BottomLeft
#SCREEN_WIDTH,1024
#SCREEN_HEIGHT,768
#DOTS_PER_CENTIMETER_H,24.26
#DOTS_PER_CENTIMETER_V,24.26
#VIEWING_DISTANCE,57.29577951308232
#SACCADE_VELOCITY_THRESHOLD,20.0
#SACCADE_ACCELERATION_THRESHOLD,3800.0
#SACCADE_MINIMUM_DURATION,12
#SACCADE_MINIMUM_AMPLITUDE,0.2
#FIXATION_MINIMUM_DURATION,12
#BLINK_MINIMUM_DURATION,50
#RESAMPLING,0
#FILTER_TYPE,identity
#FILTER_WN,0.2
#FILTER_SIZE,5
#FILTER_ORDER,3
#START_REC,2021,12,23,13,56,49
#MESSAGE,0,starting task
#XPARAM,-21.352513,1.740783,-447.318925
#YPARAM,0.910303,-20.423941,-827.984442
#CALPOINT,500.000000,-400.000000,-1.932971,83.133788,5.022487,13.20949
#CALPOINT,-500.000000,400.000000,-37.795486,17.913060,3.422821,3.894587
#CALPOINT,-500.000000,0.000000,29.790121,-77.751493,19.084881,60.449323
#CALPOINT,500.000000,400.000000,10.743656,-37.066214,4.206016,5.558669
#CALPOINT,0.000000,-400.000000,-27.988591,-77.929762,2.918438,6.843542
#CALPOINT,500.000000,0.000000,-7.779580,-32.299257,3.113919,4.719447
#CALPOINT,0.000000,0.000000,-0.710798,36.453218,10.766864,4.547196
#CALPOINT,-500.000000,-400.000000,18.466311,72.318142,2.898747,5.035687
#CALPOINT,0.000000,400.000000,17.207338,15.228517,15.392103,5.53622
225760.168,-341.6,73.4,2618.4
225765.752,-338.2,78.3,2601.0
225771.299,-340.5,72.3,2619.4
225776.917,-347.1,74.2,2628.4
225782.425,-341.9,61.3,2632.5
225788.165,-342.4,68.2,2620.6
225793.526,-334.8,71.6,2614.0
225799.061,-337.7,74.3,2621.1
225804.638,-339.5,71.6,2617.8
225810.151,-339.7,68.6,2610.5
225815.737,-339.8,72.3,2617.9
225821.295,-336.4,70.8,2613.3
225826.848,-339.4,73.8,2618.2
225832.402,-339.5,75.8,2607.6
225837.927,-339.6,79.4,2614.2
225843.58,-338.6,85.1,2607.8
225849.083,-339.8,79.2,2613.9
225854.618,-341.6,76.2,2592.1
225860.191,-340.5,80.6,2604.9
225865.731,-343.0,76.5,2595.6
225871.313,-341.7,78.8,2613.2
225876.82,-341.0,76.8,2603.6
225882.429,-343.1,75.5,2608.5
225887.968,-338.7,73.0,2607.1
225893.508,-335.1,79.1,2592.4
225899.063,-336.8,76.8,2605.0
225904.644,-345.8,67.1,2610.7
225912.318,-339.9,80.9,2576.0
225919.833,-334.7,69.2,2608.2
225927.363,-332.9,78.5,2598.7
225934.126,-334.8,73.7,2606.5
225939.146,-336.1,74.3,2595.2
225943.93,-339.6,76.9,2588.0
225949.285,-336.9,89.2,2570.6
225954.58,-336.2,82.0,2569.6
225960.161,-337.5,78.3,2585.4
225965.759,-341.0,84.6,2578.5
225971.249,-340.8,77.8,2586.7
225976.827,-332.2,92.2,2584.7
225984.65,-326.1,84.1,2589.8
225992.642,-321.6,86.0,2573.6
225998.771,-342.5,73.0,2600.4
226004.013,-325.8,77.0,2603.4
226009.339,-322.6,69.9,2594.9
226014.46,-323.9,73.6,2590.2
226019.545,-319.3,73.7,2598.7
226024.311,-319.1,85.3,2580.0
226029.286,-319.6,86.3,2585.3
226034.145,-323.1,87.9,2592.3
226038.996,-337.0,77.9,2576.8
226043.9,-338.4,71.3,2596.4
226049.036,-340.6,80.8,2582.4
226054.585,-342.7,81.3,2582.7
226060.209,-345.2,73.3,2592.2
226065.759,-338.6,76.3,2586.0
226071.27,-343.8,85.0,2575.7
226077.006,-341.3,77.7,2590.6
226082.387,-341.0,78.9,2576.9
226087.985,-339.9,80.3,2583.8
226093.531,-338.0,81.6,2576.1
226099.03,-344.7,80.3,2584.1
226104.686,-333.7,77.1,2576.0
226110.181,-344.1,83.7,2574.9
226115.749,-343.2,77.1,2598.4
226121.416,-342.7,78.2,2589.0
226126.79,-349.6,79.3,2592.0
226132.355,-369.6,70.7,2584.8
226138.032,-390.9,59.3,2590.8
226143.398,-385.2,52.9,2574.4
226149.073,-383.8,59.4,2574.0
226154.73,-376.0,65.2,2575.3
226160.214,-378.9,58.1,2599.6
226165.739,-390.4,62.9,2591.4
226171.285,-383.3,69.2,2559.9
226176.85,-387.0,63.5,2567.8
226182.406,-380.3,55.4,2586.4
226188.028,-379.1,61.5,2562.8
226193.501,-385.9,55.0,2594.6
226199.022,-389.3,69.6,2576.9
226204.633,-385.4,55.2,2596.2
226210.187,-388.3,66.3,2571.1
226215.712,-383.6,54.6,2597.3
226221.405,-390.7,66.1,2583.6
226226.862,-385.4,59.6,2595.4
226232.394,-382.1,75.1,2571.5
226237.979,-385.8,60.4,2594.0
226243.502,-383.3,64.3,2592.2
226249.065,-382.1,65.4,2601.7
226254.593,-381.9,69.5,2585.6
226260.17,-384.9,72.3,2568.1
226265.716,-385.9,56.2,2605.9
226271.282,-385.5,58.8,2599.4
226276.849,-378.3,65.7,2591.3
226282.352,-382.6,55.3,2608.3
226287.954,-386.5,63.7,2589.7
226293.581,-383.2,65.1,2603.2
226299.072,-385.4,70.3,2597.7
226304.608,-380.1,71.3,2598.6
226310.171,-385.3,70.6,2600.9
226315.726,-382.9,64.7,2595.7
226321.268,-382.3,71.7,2595.2
226326.859,-376.1,79.0,2580.4
226332.406,-385.9,64.2,2610.3
226337.944,-379.1,68.1,2599.1
226343.502,-378.4,62.3,2611.2
226349.068,-379.1,65.5,2606.1
226354.542,-381.9,69.2,2610.0
226360.164,-380.3,65.0,2610.0
226365.74,-380.1,57.4,2619.0
226371.276,-380.6,62.1,2623.8
226376.862,-378.6,58.2,2620.4
226382.386,-339.3,69.6,2569.4
226387.985,-235.0,71.8,2522.8
226393.529,-117.1,66.2,2617.7
226399.063,-52.8,68.4,2630.7
226404.554,-12.7,53.3,2621.5
226410.22,-0.6,51.0,2658.9
226415.7,-8.7,57.3,2668.4
226421.217,-17.9,52.7,2657.5
226426.783,4.7,52.8,2653.2
226432.354,26.3,46.0,2671.4
226437.938,28.2,61.2,2626.2
226443.484,20.7,48.7,2642.8
226449.008,19.2,44.7,2638.0
226454.553,17.4,47.8,2647.2
226460.148,13.8,56.6,2622.3
226465.709,11.1,53.3,2624.3
226471.228,15.1,47.1,2644.6
226476.773,20.9,52.9,2623.3
226482.303,18.6,57.0,2625.5
226487.91,12.7,43.1,2642.2
226493.467,17.7,52.1,2630.2
226498.99,14.2,50.4,2633.2
226504.535,14.5,43.0,2659.7
226510.15,21.6,61.9,2601.4
226515.695,13.8,44.0,2643.6
226521.256,20.2,41.0,2629.9
226526.775,18.4,50.2,2624.3
226532.333,19.5,55.9,2604.8
226537.921,15.6,50.1,2613.8
226543.431,25.3,55.4,2602.1
226549.022,19.1,45.5,2626.2
226554.592,17.5,51.1,2612.1
226560.153,21.7,45.4,2621.2
226565.661,19.2,48.6,2608.4
226571.202,25.6,52.6,2606.0
226576.816,100.8,43.0,2556.9
226582.367,212.2,19.3,2581.4
226587.904,288.6,-2.9,2633.9
226593.424,336.0,-8.0,2620.9
237215.131,12.1,13.1,2968.7
237220.671,-1.7,28.3,2941.3
237226.258,-8.7,22.3,2964.0
237231.736,-2.5,17.9,2974.8
237237.333,6.7,17.4,2966.9
237242.868,0.8,17.1,2973.0
237248.399,-2.5,20.3,2978.8
237253.958,-1.1,13.7,2970.0
237259.541,-6.8,12.9,2987.8
237265.075,-8.0,14.3,2999.1
237270.664,-2.1,22.1,2975.9
237276.181,-3.0,24.0,2980.9
237281.74,6.4,25.9,2982.0
237287.343,1.9,24.2,2981.3
237292.903,3.0,23.7,2975.7
237298.588,-0.2,23.4,2974.3
237303.964,-1.0,17.8,3009.2
237309.588,4.8,20.5,2988.1
237315.076,-3.4,19.8,3000.6
237320.641,-0.1,21.7,3000.9
237326.266,-3.1,21.4,3001.9
237331.738,-1.6,17.1,3001.3
237337.303,-3.2,22.7,3009.2
237342.878,-3.9,16.9,3016.5
237348.406,-3.8,16.2,3024.1
237353.955,-9.2,18.0,3016.8
237359.5,-12.8,17.6,3032.1
237365.129,-6.4,19.5,3021.4
237509.546,-10.5,22.1,3070.2
237515.155,-14.7,20.7,3064.8
237520.608,-4.2,20.7,3053.8
237526.169,-15.5,19.2,3066.2
237531.728,-10.5,14.5,3065.5
237537.276,-14.3,17.0,3080.8
237542.874,-9.9,19.8,3083.0
237548.371,-12.4,20.0,3072.2
237553.952,-8.5,20.8,3066.6
237559.512,-13.0,21.3,3077.9
237565.048,-10.9,19.0,3075.8
237570.647,-9.3,23.1,3076.4
237576.163,-16.4,16.6,3078.2
237581.724,-10.1,19.3,3084.2
237587.365,-6.0,20.5,3078.8
237592.904,-4.1,20.5,3076.3
237598.387,-10.9,15.6,3082.2
237604.088,-9.4,17.2,3081.5
237609.525,-1.3,29.1,3060.8
237615.039,-9.2,25.3,3074.6
237620.687,-11.1,14.7,3096.5
237626.163,-10.0,23.7,3072.4
237631.713,-6.7,18.9,3089.1
237637.342,-12.6,19.5,3093.6
237642.862,-3.9,19.5,3090.5
237648.426,1.0,14.5,3092.8
237653.935,12.7,-32.6,2971.1
237798.362,-35.3,-175.1,2574.7
237803.927,-33.9,-135.5,2658.9
237809.459,-17.6,-115.2,2703.6
237815.012,-33.1,-64.1,2812.6
237820.587,-36.6,-41.2,2891.2
237826.149,-41.9,-32.3,2905.9
237831.7,-36.1,1.2,2968.9
237837.253,-41.2,3.0,2987.3
